question_id,question_content_sha256,sample_id,source_index,category,population,surface_class,eligible,evidence_candidates,dense_best_evidence_rank,dense_worst_evidence_rank,dense_8000_complete,dense_8000_any,dense_8000_delivered,dense_8000_chars,dense_8000_payload_sha256,dense_8000_ranking_sha256,dense_16000_complete,dense_16000_any,dense_16000_delivered,dense_16000_chars,dense_16000_payload_sha256,dense_16000_ranking_sha256,dense_32000_complete,dense_32000_any,dense_32000_delivered,dense_32000_chars,dense_32000_payload_sha256,dense_32000_ranking_sha256,bm25_best_evidence_rank,bm25_worst_evidence_rank,bm25_8000_complete,bm25_8000_any,bm25_8000_delivered,bm25_8000_chars,bm25_8000_payload_sha256,bm25_8000_ranking_sha256,bm25_16000_complete,bm25_16000_any,bm25_16000_delivered,bm25_16000_chars,bm25_16000_payload_sha256,bm25_16000_ranking_sha256,bm25_32000_complete,bm25_32000_any,bm25_32000_delivered,bm25_32000_chars,bm25_32000_payload_sha256,bm25_32000_ranking_sha256,hybrid_best_evidence_rank,hybrid_worst_evidence_rank,hybrid_8000_complete,hybrid_8000_any,hybrid_8000_delivered,hybrid_8000_chars,hybrid_8000_payload_sha256,hybrid_8000_ranking_sha256,hybrid_16000_complete,hybrid_16000_any,hybrid_16000_delivered,hybrid_16000_chars,hybrid_16000_payload_sha256,hybrid_16000_ranking_sha256,hybrid_32000_complete,hybrid_32000_any,hybrid_32000_delivered,hybrid_32000_chars,hybrid_32000_payload_sha256,hybrid_32000_ranking_sha256
65cee02b5a549d5271ca85f32cf840eb9895ec2e41647fd6c51e72e85b998767,a5e05759a1c70fc0c99c433d12c8714c55d41e2563233852d2791b59c269be54,conv-47,26,1,breadth,paraphrase,True,4,1,22,True,True,30,7990,28d9bcb076869ee55ab4d8a069d531cfcc6618af733acd894450ab908c3f32c8,49f9c6d1ac6b0b1e68755b01df8741d895420ca4178f987beae69fec76a19a12,True,True,62,15976,41769794f95250a13db9ca7105ea17d0bdf34524afcc5277dfaaf0a31243ce8e,49f9c6d1ac6b0b1e68755b01df8741d895420ca4178f987beae69fec76a19a12,True,True,117,31977,14d84cb69e670e4d790166c5e0de28a2917b833a6d2b299d2325626f5c8cc182,49f9c6d1ac6b0b1e68755b01df8741d895420ca4178f987beae69fec76a19a12,1,343,False,True,25,7981,5cea282ccbb152482b706e538b1a1e9d4307f340584ef98b207f0e073c5ce4ca,e3e662d02a87785212726f832779e520babcb0c6c12a80284736b2d2cf715a9d,False,True,52,15957,ae75f22690de9061e5645454917794264c2ed5b1cd66e64b49c96ec60dd5f880,e3e662d02a87785212726f832779e520babcb0c6c12a80284736b2d2cf715a9d,False,True,117,31998,3ad52785753caffe0dcec002a8e4d714bf7a919758654a42a07464f609f737ec,e3e662d02a87785212726f832779e520babcb0c6c12a80284736b2d2cf715a9d,1,30,True,True,31,7974,16e46c436b4db441e51c2b9c6b4adb86dd344cd6746019b3abe28d14688654ec,27dfced18824fbad2e6617ee2f893d31fb0845de20d10b131b6550745f12cfe2,True,True,60,15913,113428e0bf68afc80bd43688ca014a5aa3a6f7e29d70f0d9c4376a7070f4654d,27dfced18824fbad2e6617ee2f893d31fb0845de20d10b131b6550745f12cfe2,True,True,114,31987,130b30e480cf01df935dbd9a48a086a0830b8596bb6fef976e3948e2edaeb76c,27dfced18824fbad2e6617ee2f893d31fb0845de20d10b131b6550745f12cfe2
5f4f61dd574b182246df363c8cc77259001b804826c6ef2e26989a862c499a21,81f83ed4fdd22cf7dec75682efecc4aa69af4d5f8385309ea6970b54bcfb3cdd,conv-47,27,1,other,paraphrase,True,2,11,29,True,True,29,7923,fd7bd5429a4549add6e823a518262d98bce00c115d97be0175b9d052d290eddd,decc99ebb47a73ac81e6e3225dcf9edaddc65ffdee9347580811ff39c3b59848,True,True,61,15990,7bb2aa4a1fc5be6b21499fdd7596f5cbe2c3cc4b8c8276f9cdb33117dfa49f1e,decc99ebb47a73ac81e6e3225dcf9edaddc65ffdee9347580811ff39c3b59848,True,True,114,31922,8a74499b992a42e410254cf123ab6041b4640bf7af917d5a68388308abb06701,decc99ebb47a73ac81e6e3225dcf9edaddc65ffdee9347580811ff39c3b59848,49,67,False,False,24,7935,c81d9c655c0ecea4ddf79768f97937015295d70804fc16459f4190310455e0e7,c0f379608d8a34ec9e5362fdabecf184e85915813f88011f6c7a10da29b9e12c,False,False,45,15988,4ae7cbb5533c0b7513a7af0429bf6f0ffd663963539dfedea076f918fb4919cd,c0f379608d8a34ec9e5362fdabecf184e85915813f88011f6c7a10da29b9e12c,True,True,95,31994,1983c7fa81c6751e4216dc2758d2c568ad373e81141f9940813b71d23673aecd,c0f379608d8a34ec9e5362fdabecf184e85915813f88011f6c7a10da29b9e12c,8,13,True,True,28,7943,13d1fb9e9e333a0f7252877cd1603a3d1e3c7f2264ccae2558e4b334f6f37a8d,102d6c10c682e0f213200478938a7dca1284c75fe92ecf34dd824df2695df263,True,True,52,15992,8c6148f692a484b5e9779565d1b203f51117bfbf90fb5df364df5955d316f677,102d6c10c682e0f213200478938a7dca1284c75fe92ecf34dd824df2695df263,True,True,104,31998,bb1fa2ca9b8f15451eb507f6745113cae497d74f652f3e757f6a51448ee0b369,102d6c10c682e0f213200478938a7dca1284c75fe92ecf34dd824df2695df263
8b66331d7d0a2ff18c362616f0441ce1ac80125fc6b6fe72f16d442b59e34f70,338395bbde00be5e0478691aefdf7f74ed16df54269e359d9957b06445796b54,conv-47,28,2,targeted,paraphrase,True,1,1,1,True,True,27,7991,2ef63f0c900de87656eaed6cef86d711a6799be7deab6dea55482808202d1fcb,df5265c7b5b6d0269602de9f85503756b3dbe1f887cdc32db91339a513d2496b,True,True,54,15994,fedd3079a9287737faf7b063be7ea2b0a150d0aca224ce388865a1c100444aa3,df5265c7b5b6d0269602de9f85503756b3dbe1f887cdc32db91339a513d2496b,True,True,107,31947,9e6c89a35759d42eb1681bf6e5c40c1c0be03e1ce4a9f998ffebbdccdc9accd0,df5265c7b5b6d0269602de9f85503756b3dbe1f887cdc32db91339a513d2496b,4,4,True,True,21,7978,97a28028692c78cc1a70db0f446843376fbe38eeebf29336393f238296f31325,87937c659786354c492c6efdb5651a55ee1050f970490cd60e921d7ff89965e6,True,True,49,15987,9252cb64993b601de318a1e5f41773f3ece9daf8001d8644fb4fe29990c5d228,87937c659786354c492c6efdb5651a55ee1050f970490cd60e921d7ff89965e6,True,True,95,31997,17eabef82b8172a7dc7dcfb8bdeeb73dc08a0499f33682efb6a6119f6fa83e0c,87937c659786354c492c6efdb5651a55ee1050f970490cd60e921d7ff89965e6,2,2,True,True,23,7934,23670b866cc6a3b77d754cf857b6ddd5b9e7f42cb86b901b77ad75089d0e543f,ab5a946bb42740e1dd70e624ac909c8f8905fa53ba77ec618e5daffde18fc57c,True,True,49,15998,75f691d83cad4cfdab715d448a6742736efc3850a3580a566429d0134dc99dba,ab5a946bb42740e1dd70e624ac909c8f8905fa53ba77ec618e5daffde18fc57c,True,True,104,31956,6be2d65db495dea6cff2321d74deff46accc222c0b29f9abed2385c436a84160,ab5a946bb42740e1dd70e624ac909c8f8905fa53ba77ec618e5daffde18fc57c
033389617e97e235302b11585d2d62d06b5379431ef1e1da31ec4a538b9d4dfe,fdfe497ebcad2a8171f25bcf21a88a9ce7d001c4a5d0321b8c150055311bcb43,conv-47,29,2,targeted,paraphrase,True,1,1,1,True,True,33,7979,a69ce840c4bf61238f349a63909edea7dce0477b61ef37d6d39b80d7386e7a5a,0f3a84c4d70e0da60e4c65d3aa27b7862814221c1db01691a2c9c9cb4114f5a7,True,True,64,15978,6d18bc1951c1f77d0d5e90d54f1d675b2ea52973ce2149310d591d7a0a9c5619,0f3a84c4d70e0da60e4c65d3aa27b7862814221c1db01691a2c9c9cb4114f5a7,True,True,119,31981,8e954f558ce1c85489594a3aeaa493a523fb4a39b3cc7c93e10cb38778b98bb4,0f3a84c4d70e0da60e4c65d3aa27b7862814221c1db01691a2c9c9cb4114f5a7,249,249,False,False,24,7988,9b492e3470eca0effdbd649da5fa7cd76248e1dcd38e096435a941f6664adee5,178a5b34e62d45dbf06eff4fbc56b143837a516d5a7a01187ae4c9a59fb1049f,False,False,47,16000,b1f99c26150418c3a4af22c6c52918a80428784c753c5bb84fe901929aa1c282,178a5b34e62d45dbf06eff4fbc56b143837a516d5a7a01187ae4c9a59fb1049f,False,False,93,31998,401e891e90d289beb9162a11e138063db43602af54f6132d91495825e9facd6e,178a5b34e62d45dbf06eff4fbc56b143837a516d5a7a01187ae4c9a59fb1049f,17,17,True,True,26,7973,fa1358ae10f1794f626032154131c06deaed2e700c301154544b4adeaa8b0362,995be7daec709e8c310393d290a3b827a8ed4cb4463b47946c41cefc92a4ac47,True,True,55,15924,f9b87089aa84df26a3c6c5769680381fe71c1bdbafc56367da5037aad3502251,995be7daec709e8c310393d290a3b827a8ed4cb4463b47946c41cefc92a4ac47,True,True,106,32000,b1cf51db1a599db5990e837dddb8ead78ce70e4f3c1168fd890a97c2e2ba66ee,995be7daec709e8c310393d290a3b827a8ed4cb4463b47946c41cefc92a4ac47
6825957a73afc533e8bb0b112303de34350b2ffcd3f911b4e255bfbf2ae1dd0f,26fd33300596da2d70a92de9d4a8a9a750406ab6743fd06dae1dd3e8cd83b421,conv-47,30,3,other,surface_literal,True,2,1,9,True,True,32,7981,d791e170667e753d2b727bc46f6dd88a9b9759aa87a6e4d498fb4dea5139bf53,7be4ee5c4d02d6ec807ec66c85464b1af9fd878e15e07af89b8882d6795436c9,True,True,61,15964,cee11ad1861f466ecabf9fafac4d7fe27da8a75b7b167d8c46827dd53c7048b8,7be4ee5c4d02d6ec807ec66c85464b1af9fd878e15e07af89b8882d6795436c9,True,True,118,31986,60068491021d6e2d2d0a5166db06ef8b65bc875467c7178bf4b9e1be93f36988,7be4ee5c4d02d6ec807ec66c85464b1af9fd878e15e07af89b8882d6795436c9,1,246,False,True,23,7977,c9eaa14a7b8f6811f8a0d1dc62263b6f74b1ab022c0741818518ba95a2b5cbf3,7a8c75008f1e3559fe283d952973b70a65caae9cb0bad253a30da8a10bc6af4d,False,True,45,15963,97a98321e6ff4335017c209eef6759dcb1d73cc5366dedd0f8b820bbaaa246bb,7a8c75008f1e3559fe283d952973b70a65caae9cb0bad253a30da8a10bc6af4d,False,True,89,31994,e8bed76e2a71eb4d292e6d603198c39ad5fcafc2b788f0bb9a9beaf4d4f2c620,7a8c75008f1e3559fe283d952973b70a65caae9cb0bad253a30da8a10bc6af4d,1,26,True,True,27,7978,14c2f38c1143080416868663feca52075a89b6b221e7230149b50b9d94176df8,d29ef258845ac3bb578a964ee8de9ead1f4f99531535a016f7ae792775e9301a,True,True,53,15938,05004ef3c479ca8aa11bb2a5019b65fb320fcac081e79821ade3831765d3441c,d29ef258845ac3bb578a964ee8de9ead1f4f99531535a016f7ae792775e9301a,True,True,100,31915,3d733523aaa33c32450121fac6810d7d63d6c555e04844d53db951b4e64b435f,d29ef258845ac3bb578a964ee8de9ead1f4f99531535a016f7ae792775e9301a
19a48a5e6c82b817f856647559721be872d2f6be6b6564bbb90466517fde3ce1,4d75ba533f730f974ad654413d32c5550aff7ea1d6f196f1ed1128ac12e3e77b,conv-47,31,2,other,paraphrase,True,2,1,3,True,True,29,7913,3a181d61ae3411e9646f50a2dc5a07649314308098b780e403ecd9b74f08fdf4,dce6b254c9a68ff1619d5405d1f16c27d3fa9db663fc8477fad858263ff9917e,True,True,58,15953,86bba9d38b7836d3cb70faea7271259540d786e9d19820d93c7d1080936d95bb,dce6b254c9a68ff1619d5405d1f16c27d3fa9db663fc8477fad858263ff9917e,True,True,113,31954,d00a74c343571972707eedf2dfb0d5e9a9d48aebac17b3aa281561ffe7b63c09,dce6b254c9a68ff1619d5405d1f16c27d3fa9db663fc8477fad858263ff9917e,9,96,False,True,23,7956,3444a716fc7b6570723d95689fa140d98f9c3ce0e4059fd4317f281652848d19,eb1a86c334817dec9c8bf127f5c70b8e942ff9aa1bb9902d7317788eba8bab06,False,True,47,16000,1afd392905a9a21ebea58ba80559737821b084b67e055c81f44bfc903dce3ea9,eb1a86c334817dec9c8bf127f5c70b8e942ff9aa1bb9902d7317788eba8bab06,False,True,90,31918,1ef01bf1ed43e6fb5d969bba4e97d6c6122d6f37510416a17554dcb12bacc183,eb1a86c334817dec9c8bf127f5c70b8e942ff9aa1bb9902d7317788eba8bab06,2,14,True,True,25,7997,4f2b739acb2b8e3fb8d0d8dcbc591ced2f3368899adc8a9969bb65b3563b88a3,e428e5ffc10c357c7168f6e910be8232ebdb948997001e6516c10597edccc0f9,True,True,50,15924,ed50821cd3b7a55d9931b8503d83372d1d8775838d77012ddd3138e4b494bc3b,e428e5ffc10c357c7168f6e910be8232ebdb948997001e6516c10597edccc0f9,True,True,103,31962,7200dcf6cde7cbd9c4c82951e7a639da4639524941d7118075950a4b22722f2e,e428e5ffc10c357c7168f6e910be8232ebdb948997001e6516c10597edccc0f9
c55bc907660613c94dfc75cdff5204f16023c381dfbc7eb7763e62edc26e2ca0,ae46ade2698bfc400cb81c7d198be928ca49f741ab439f0e5496c1a547f6f946,conv-47,32,2,targeted,surface_literal,True,1,44,44,False,False,30,7939,2b3bf76d0b8382ae5dc3372f4eac14c8b54cc7dc916141e9066aed20d50c0085,f5442e0cc39def84d7a49c974e28e29d20cb354e54576a5c833576cdaa2a323f,True,True,60,15983,e40088cdae63d55fd3690f44a8cb3eeff5d5fd5d3729af3d08f323960d815cd7,f5442e0cc39def84d7a49c974e28e29d20cb354e54576a5c833576cdaa2a323f,True,True,118,32000,cee1f8a6342e2b1de189b77284e3eadff3e783d25080a840be2fe9f4945b2215,f5442e0cc39def84d7a49c974e28e29d20cb354e54576a5c833576cdaa2a323f,146,146,False,False,23,7972,3e20ff31d86daf93189c495ff1eda5ca25ad6e694b445fd137f20f513c43fe60,2859c924152e27aee97a0fe4498100d6d491c6c2103062e5a35a955cf3ce1650,False,False,46,15966,eacdff4cd397fb08adc80564af6711876f7591a8e311cb49833692d6870e7b12,2859c924152e27aee97a0fe4498100d6d491c6c2103062e5a35a955cf3ce1650,False,False,89,31960,54729ccc8ded8efcc66e66583e3b7b5d0beb75f4560afd17c535b5138b0dd1c3,2859c924152e27aee97a0fe4498100d6d491c6c2103062e5a35a955cf3ce1650,75,75,False,False,24,7976,11a3b7ae7ffc21588c02d1565059c40c6c7fcbcf81e22fb3f5ec03c42c512cd2,25e8418ee509f211ce5d213038df853f5cdee1a948155547deb8a1fd3a5cf2ac,False,False,54,15940,6adb8e4e94ef6937dc8d087388bf403391966ce645035dc23a68f84ab733a984,25e8418ee509f211ce5d213038df853f5cdee1a948155547deb8a1fd3a5cf2ac,True,True,107,31998,23b84637cb1d4abf97c37b1d290edbc201490fbcc07b35c4d8ed709f62f9beb1,25e8418ee509f211ce5d213038df853f5cdee1a948155547deb8a1fd3a5cf2ac
841358e8d773b3a11a85363576315dd91b820b87ed10bab67d60c85769a60363,fdebd6c60f62ec9fe2adddf8745434320b50b101eeb5a82bd75b8bc4c935b654,conv-47,33,3,targeted,paraphrase,True,1,18,18,True,True,32,7937,bc3bc62e2154b0515c6665998089f1025daa8df748795ed4e9be57f666b82014,ee907604e2758754853ac3f6736979967a43a6cc0392bc8e350e033a5bf8d3b7,True,True,61,15940,893edaaefd9bc48ccafdad73dc160964c726c3e433e4feb752327106fdefa5e0,ee907604e2758754853ac3f6736979967a43a6cc0392bc8e350e033a5bf8d3b7,True,True,116,31988,7b28b793bbe42a4f36ca8a47a4a071a99be6a97f57edfe0f80f45ab1e4b1bdfd,ee907604e2758754853ac3f6736979967a43a6cc0392bc8e350e033a5bf8d3b7,321,321,False,False,26,7977,caad3720aec76c1a1cb768bf318ac3b26b89dd2defb36225abcd2dc17ef5c0c0,19ce6ae5d14ff720ad4ce1069c11de9ed28b93254a5320794af34f2d6a21bc15,False,False,47,15984,94dc0ddb9b20977b30b469fe24f15fed615ec4697a983a13449b899a29ceee28,19ce6ae5d14ff720ad4ce1069c11de9ed28b93254a5320794af34f2d6a21bc15,False,False,92,31937,49d476723819483ebcbb5de648ea828159628e4ff84991f2046d1121664e628b,19ce6ae5d14ff720ad4ce1069c11de9ed28b93254a5320794af34f2d6a21bc15,47,47,False,False,29,7996,87798577e4d6ada23d3b7ed37c31a5483cfbbf443742361371785ac2e656cde9,82a13b34077158ff53870e124b5800d7a37792214b044e3283a6a01f66c98ad9,True,True,54,15947,8614d52790d945099edacf277a83f624a12009357aa4f6012001abbbdc9fc85d,82a13b34077158ff53870e124b5800d7a37792214b044e3283a6a01f66c98ad9,True,True,105,31964,4df32c2234a48b1c5811f6f16b8f60d1b8dd275f6df4386e3f2c3c4ff901831f,82a13b34077158ff53870e124b5800d7a37792214b044e3283a6a01f66c98ad9
873d89abef52715d41955c4ab50737755965569dd31921219143c8c477bb3bfc,75a0606c54e5c628f3bafff9b6db0fb877bc6647f622e1b9f8c200b0779dbb1d,conv-47,34,1,other,surface_literal,True,2,2,3,True,True,29,7925,268e3a93b43f43dc229ca562d1b314a2bc9dd3bdd9cf045a4741bf04b8f99848,2db24d29c2236f6949aa77564001b57afb926ac81eabc8d7e0a1f8303eb851f5,True,True,58,15937,13bceb34a04d82a6809598c730011098c5ce59ee00462a6dc8afce185f768fab,2db24d29c2236f6949aa77564001b57afb926ac81eabc8d7e0a1f8303eb851f5,True,True,115,31990,2358c380d4d3bb346ca19e52181fa1ee707dd4210b599f74165bb0f13bfd21d2,2db24d29c2236f6949aa77564001b57afb926ac81eabc8d7e0a1f8303eb851f5,6,119,False,True,23,7939,6f6b3c6651608167c43a072719b744bf19345aa8ca230e4febde2d74f26711e4,8a91584ec69ee7412ae78915902181ca70ab6272cf5704477d5db8d059cdc9c1,False,True,46,15980,45e504c6ad9ebd344cdb5ccd0353d3609aa60a6299b5c2d44ae108fe5f72b8db,8a91584ec69ee7412ae78915902181ca70ab6272cf5704477d5db8d059cdc9c1,False,True,98,31984,1227ba215c6908418aeccce3d10059aa44da3e14d83136037fe5285026286ebe,8a91584ec69ee7412ae78915902181ca70ab6272cf5704477d5db8d059cdc9c1,2,8,True,True,27,7937,3011c227349bfc9ae7167e6d4fe1085266a65e9d8a8001b6217f120ad7e5f842,d7bc606a52a2eafdc676986cfa23e537a69f34c1f3f4d7492ee8f27d4e186a77,True,True,52,15959,02e954fbfe0ff09ebc0f4d29b35d48d492fab92321340fc7a9532e47aff9af2e,d7bc606a52a2eafdc676986cfa23e537a69f34c1f3f4d7492ee8f27d4e186a77,True,True,101,31978,598a243c51982c74f3f33a7e5b1fba25e0ab288a787cb646433ae45e3f98b248,d7bc606a52a2eafdc676986cfa23e537a69f34c1f3f4d7492ee8f27d4e186a77
74f96fa5cda0f81f1bef73364289461da5f94e1a573eb8469a94cfb8be608863,e1d4824c9bb1bd7fa4cbd76a5583836f59d77b8fed709a02070f5bad417d718c,conv-47,35,3,targeted,paraphrase,True,1,3,3,True,True,30,7986,bf0700ce9618f77c2ade496f63fe288c55c9c89682ba92a6c758c5e1dbcdcaec,0f22ee3ab0a3e13b853908a2ca0aef203d0bbcb5593584b311aeb242d536a946,True,True,56,15952,7980e11bda99999af14299b379391c2d986bc024a821f9a5f3149024837dae4a,0f22ee3ab0a3e13b853908a2ca0aef203d0bbcb5593584b311aeb242d536a946,True,True,115,31936,3d107588b3ea00317c2203e5500bc194a917bf39f617cb78357ba89829562672,0f22ee3ab0a3e13b853908a2ca0aef203d0bbcb5593584b311aeb242d536a946,2,2,True,True,25,7984,78f9503c8bea5671e0edbac77491d7e0296027a7722c03e9602b31b7c952336d,9e6f2ccbd1f0e9f79f519d215e23175a742c0c15d11cc69c5d8b6e9976334834,True,True,46,15929,69d5d98622a4dbc1065884608215874d5a0da72a57fc5604102145dd33f336a9,9e6f2ccbd1f0e9f79f519d215e23175a742c0c15d11cc69c5d8b6e9976334834,True,True,94,31959,8561ab014c1481869d8b964dd7ff9064d48b0319542c2b8b5d2ae72a56320c76,9e6f2ccbd1f0e9f79f519d215e23175a742c0c15d11cc69c5d8b6e9976334834,2,2,True,True,26,7996,4b240b9d7fdb988593b569532823e6d4175c0d8ab970ab5b1bc2ae20a6a9e807,0b8967509f5eb66f4aaacbf33c3e6cf654354d89ef6a594a43ed2cd90be4097f,True,True,51,15959,fca42cb8de478fe086cc672f5c41262919268366c924de7f97c139e92b1d9b63,0b8967509f5eb66f4aaacbf33c3e6cf654354d89ef6a594a43ed2cd90be4097f,True,True,107,31940,6a4bf40ff4cc571270f29afdff2ab3c1abecf4f132df38aad00a78d409192a1c,0b8967509f5eb66f4aaacbf33c3e6cf654354d89ef6a594a43ed2cd90be4097f
9617e94e6792aa4099d6eb44d7153ed9b8f3f6ed8ea656fe44d9249a0c03ec03,a4cefd46cd7f577fb890a41e84b582a9d5ef61c2a667c5e3ddd6fc6a71282a18,conv-47,36,3,targeted,paraphrase,True,1,23,23,True,True,36,7987,302b3d12ee7f8daa43b72f7f3c07a895eef71c4324f1e05a5ab1e7ec685ef5a3,778115707c6ae35eae1bea5d2ab6fcd7fe11d47ff35aca5d8aa33bf731e6e65e,True,True,73,16000,d568ed7d3fa9f6d9b172860bcb5574d0f0d889fc6a55f9ca32b6a27e6d1e0b15,778115707c6ae35eae1bea5d2ab6fcd7fe11d47ff35aca5d8aa33bf731e6e65e,True,True,131,31935,166588d8fc27360761a4d432d11890607f0414745e0d7b499a5b9051bc7fed3a,778115707c6ae35eae1bea5d2ab6fcd7fe11d47ff35aca5d8aa33bf731e6e65e,2,2,True,True,24,7972,0357a1ae52af78607e0f7436dcc5ba35eb8f5d231cb01f8d360175de8fbb8fe3,943d001f437a3c20aa2e760407bbc93a98d342eb3c26f3a37acefb4bbd96ad1e,True,True,54,15949,efeeb88ba59408f59670f22bba974afba7b4c7f8892580d3b124dc546a06a25a,943d001f437a3c20aa2e760407bbc93a98d342eb3c26f3a37acefb4bbd96ad1e,True,True,102,31934,51a9e412d36479862cc5e4a5926f64253f7eec177d2807a434e6c60c38f18f71,943d001f437a3c20aa2e760407bbc93a98d342eb3c26f3a37acefb4bbd96ad1e,6,6,True,True,30,8000,8c5d8833ce347b928f5cb1d158b9815f213d171387705b106d7489c822f17619,d95ceafc51a61d24980f7515b397720db12d810d631a7a9c1a2eb31eb4995537,True,True,57,15976,63e273f812efa089a7dcdd0e40d0c1325e0fe0529cae02d03d6fc2edc41af5d2,d95ceafc51a61d24980f7515b397720db12d810d631a7a9c1a2eb31eb4995537,True,True,119,31993,292ee85c10c5c11b09c258e002890d9931cef7d8cba167e494e504050f3d1604,d95ceafc51a61d24980f7515b397720db12d810d631a7a9c1a2eb31eb4995537
eea8880df2bec6d594d976271c226fe729f983feb0635080a14cd3ef9e092d9c,374be9117e73071f5eb249c3c42aaa91413bc62aebd0a30ed06f5ab7a2d3e732,conv-47,37,2,targeted,paraphrase,True,1,3,3,True,True,22,7943,326ea1d0db35ebfe0cf78742667bc18d5d0ae9589a6e871729b66c1a6c6b0023,59373bee65edfc15353792a674ac3e26c367f076346eccff887ffde027a88988,True,True,49,15975,374296169c7db058b4ab48a8af3fdfa7594f72e0b204e3d76a888639f58c0cce,59373bee65edfc15353792a674ac3e26c367f076346eccff887ffde027a88988,True,True,100,31998,7e5af73e00b2d1f5dab11fc32a201b61fc4eebe12ef6fab455645ec01ccb6d3d,59373bee65edfc15353792a674ac3e26c367f076346eccff887ffde027a88988,2,2,True,True,23,7989,576ad64e19667d463768d06fe4733b588a1bb7916a283d1f19f35dfea86e2f7d,8cdea00ab70d3517d6e337d1197d09a5291fad621ee53d038d9e097312085839,True,True,45,15973,fce8a35e56d4935b1b4736a44dc1978f91d96e785fa93092f6d8e64e21ce2d4c,8cdea00ab70d3517d6e337d1197d09a5291fad621ee53d038d9e097312085839,True,True,94,31976,d3be8a8805bf491ec2bd3f0941e0198e6b890286e57f80c1f3cd8efae72c1a1c,8cdea00ab70d3517d6e337d1197d09a5291fad621ee53d038d9e097312085839,2,2,True,True,23,7980,914ab4c98d301110586191c4b0f6ba8c03e9259fe2e8058184ad6010c7200cbf,fd4ea67c7e9c50bf0194bd96c1686b59240f36aeff9adc7eb899240fa2561864,True,True,47,15946,b264d0a8d821503da0517827c179f7a0255375c84d08b6a62a6a938a8e7e3642,fd4ea67c7e9c50bf0194bd96c1686b59240f36aeff9adc7eb899240fa2561864,True,True,95,31988,eb03672bf0e34fcdeb2f96e1381307f60971bf9ee7ce45edd994c4d56511c75e,fd4ea67c7e9c50bf0194bd96c1686b59240f36aeff9adc7eb899240fa2561864
f14e773493bb70c33f7cad451646155d8ff4ec2ee236e21a15f1fe1a2c93ee72,29e4b7c855142832f8bbe2a2d37694aa1200f3cdf5bcb85bcf04ea6257256817,conv-47,38,1,ineligible,surface_literal,False,2,1,50,False,False,23,7997,e7c5e4093d244f96d71616a890339ad6dcf838e5cbaa5c2991a5c662a8f694bd,46f9a0153909f4366a19a160f37d7fa008b9357983e3c1f2124650058ebcc842,False,False,50,15927,443e0c59e4c971f5b29e8f6755e9795be8d1dac0784b459233cd5e3b3725b7fd,46f9a0153909f4366a19a160f37d7fa008b9357983e3c1f2124650058ebcc842,False,False,104,31925,015977609cd2ffe3fd106a750ffebf493669ef74f2cf9c837d7abac9ab2468ee,46f9a0153909f4366a19a160f37d7fa008b9357983e3c1f2124650058ebcc842,4,22,False,False,22,7938,5810d74295ecab477def85b1ceb0aad6091feac8a51d40c3c55500c28d68853d,3c7be4411e14754d2cab203dd0d13557657afed6407e59a2bc60847163b483b8,False,False,44,15978,6f0527b8921a8a7519a14bd66d5f4d4059b2e048475294a71bd8c38abb6d7cdb,3c7be4411e14754d2cab203dd0d13557657afed6407e59a2bc60847163b483b8,False,False,93,31979,5c5b81845d52c0175c64ae0e1e914fbadabe79ebeca4c8c92c04977f0bfd439e,3c7be4411e14754d2cab203dd0d13557657afed6407e59a2bc60847163b483b8,1,13,False,False,22,8000,347288972a7e52a23311d3867d5006c0518d40748d28d9dc7b70a97aa6b15303,0c97cb8dffb0b5f3a116da3ce7249835d0365aad20e676544849a478a7b94ba2,False,False,44,15984,77c88436c6ec218761d2574743f3ac2ced6a9d8cc0072b36f825941c1deb2ea4,0c97cb8dffb0b5f3a116da3ce7249835d0365aad20e676544849a478a7b94ba2,False,False,95,31993,f15f6a0f6a1db11bffc19b5ec1bcea071cd7f1aeddcff6bfd72e0570e2778058,0c97cb8dffb0b5f3a116da3ce7249835d0365aad20e676544849a478a7b94ba2
