question_id,sample_id,source_index,population,cc80_16000_evidence,cc80_16000_complete,cc80_32000_evidence,cc80_32000_complete,aspect_static_16000_evidence,aspect_static_16000_complete,aspect_static_32000_evidence,aspect_static_32000_complete,dynamic_prompt_16000_evidence,dynamic_prompt_16000_complete,dynamic_prompt_32000_evidence,dynamic_prompt_32000_complete,residual_aspect_16000_evidence,residual_aspect_16000_complete,residual_aspect_32000_evidence,residual_aspect_32000_complete
1f3ee3f34a81eca7572a66bb71b7f4481cd70c330a5a12e865fa6b8fc2b2e7de,conv-41,158,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
536c077c64e2ca53c7ec0ecd286cea51d1e4e0501c1dfccdf948b55a06c9d725,conv-41,159,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
0bcf087c0ef8be688509b681612275eead3b01e80f063f4b650ed1e8ea4080f3,conv-41,160,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
a733b6d1016435b34c02fbd860753fffc0e41a55b822a2fc4ef6beff6adf61c2,conv-41,161,targeted,1,True,1,True,0,False,1,True,0,False,1,True,0,False,1,True
0d712678dbafc8dcca620cc27e76837b565e64105b8ed97dd99694d8a4997d08,conv-41,162,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
76457879964b6b3f5c36884a8fbe5d22104c0f1275decbe6e1e80fb061fdedb1,conv-41,163,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
9c6a4a501dfd293ab8c57f679663b811850b7a92906d3f1fb3f0d012b95e469b,conv-41,164,targeted,0,False,0,False,0,False,0,False,0,False,1,True,0,False,0,False
43b124d25ed567d81c8eac80e6ed3492d0818a3679d25e2f69ec1ddab6c80f57,conv-41,165,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
70fa95f6b7032254e8b17ee81605dfcf53d98574ff7e984f89fcf2ed402cf542,conv-41,166,targeted,1,True,1,True,1,True,1,True,0,False,1,True,1,True,1,True
f24a2552e43ae7f7c6428f38575b3d5721f8e9197d6a4fa596cf13c6f668614a,conv-41,167,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
fea0464841d7f35ebdadf47e2bbdf2ba5f568c45aed7c10022590698c692c89f,conv-41,168,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
b405ac7fad1a46af53fbd71980011c072bef89d14bc20fa3d13655690c2c0b83,conv-41,169,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
a720edd5fafc82e1e204fcd796359548362934cb2cc65d6c501119c950d799a4,conv-41,170,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
da6e5c88bd91060affe76e0d39a4da54e534882f91513f02e57e1e4eea7b560c,conv-41,171,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
425cfd4098acbcfbe34bf2261fa6549fe1ecc5fe7a53e0780cccbcddabfa17d7,conv-41,172,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
386f07d456508f3454e94ca12adb2aed5f0d543a45b70821c49f1a891bc1e46f,conv-41,173,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
2d37977f7edc43555a40a46e82c1e46a985e4feac6ef16b44dfc24f8b39b2c7a,conv-41,174,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
deb319cdfa720c9d252c5465f4a89184747ba61746b46f6ee369a4d6e01202b2,conv-41,175,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
0ec54f3a06fd79fb0add4f940b8652bf92930cf3adceff2c7f2f6d0335af524a,conv-41,176,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
bcdf3968c8368ad332cdb696ec6d703bdd366aea53702734e08ba394fc2d9edc,conv-41,177,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
96f415aea72aff09c8c2a31b5a8d4be6ccd8b5ea1d3d0e8e28185002165792bd,conv-41,178,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
e8ac473c2552deec0e3b2e2ba081acda38d95f2df6e07cf76b49f316960a7dd8,conv-41,179,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
f0901fd845d598a9a2576b6afc3e5ac69f4058a235d8c9993f5d3471be855c17,conv-41,180,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
70588b7ccfe6e35bed12f5c0613ceb3fdb8950468d3f3b63b7d30d8688782076,conv-41,181,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
1097b5b3e426b9e4489841fb10cc5a032d318d7a5f70706cbfea495216f73d87,conv-41,182,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
d01af9d24d967a55b000f5742462f5cfac03fefb77ffb7e5df954438fc3d1daa,conv-41,183,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
bd9d53104b0f2f294a88f58d1eba886e489bd6be940cd453c03ba8f8f1bbf00e,conv-41,184,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
dae3baaa75e838b94081ce10c8efb2738001d431dad1e32e864eb3773ba75567,conv-41,185,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
c99ccfb5c495f3e0781d231475926ca9326e3a9eb267a45d12e6eb584103165b,conv-41,186,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
9bdb58cacbe123fc8477bd8dad46d6859873eadf2b3108070c8407488145abca,conv-41,187,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
14d6db8eb4426e84c82cbb5d3f7657258779ab1c3459fbf2df77cf66b0dbdc07,conv-41,188,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
28986d1c91b557ad4641b447e028a1ea6a26eb55d9c69dae775b6fe737831a78,conv-41,189,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
2975a3396b7dd430df3ef55400207a44a4aec6406161a6c8300ad2f36d587271,conv-41,190,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
4801c349ac7695261ec54b7eee765ddd43f29326e72c3993dc1fb5af1de1ecd5,conv-41,191,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
046be73c80a11e8dce6b11c4d109649e88fefcefb88aa07cdc81640f55929f61,conv-41,192,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
ee01995c1b6cbdbba001d03c049c1248cd1a924f616dfc95322b3715197916db,conv-42,0,targeted,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False
71f9701e87037e560e74df0ea2c93cec9bed2d2326892f035c55b918a3c2c9a6,conv-42,1,breadth,3,False,3,False,2,False,3,False,2,False,3,False,2,False,3,False
6e3bb239f06df0a600b8bbf2e3f260db4d5446d49ca2559cbe06f42f2b215547,conv-42,2,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
acc7d66ccbc2bf0942e6a202a0f5dd8c0e2baa2b477daf34c4b3788463ff63a8,conv-42,3,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
cb676b60c28a8e0690819d4d3a693005625ac7f3c913b22b56dcbb7217392154,conv-42,4,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
35f99c121434e8bea64ddb3b984645d990b4f9fc8c72a9ff45ede049973e5af3,conv-42,5,other,2,True,2,True,2,True,2,True,2,True,2,True,2,True,2,True
a1cb1a7fba59dcaf7cb9bda5c851521458e65e91336d16e0ae07aee30dc59005,conv-42,6,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
6bc1d329177e9005a48fa9903e48f0af6815fe9e627be80b2bbbccce94707e71,conv-42,7,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
de0c4c96e627b98e82a86b607deed6a4698022ed6a2e857ff6c8b00c0b1831dd,conv-42,8,targeted,1,True,1,True,1,True,1,True,0,False,1,True,1,True,1,True
d9e6cc466839a23c393d296e0d5a2a6d76a5a388245eba38b7eb200d117086de,conv-42,9,targeted,1,True,1,True,0,False,1,True,0,False,1,True,0,False,1,True
7719b843d95bf3d2d41d858ac80a967b4340f9aa8786495df91a6cbeeaed956a,conv-42,10,other,2,True,2,True,2,True,2,True,2,True,2,True,2,True,2,True
30ff3f19496cf33ea772fd7a7ce88e60e4eaebec9a63cabed8cd4cd3cac57089,conv-42,11,breadth,2,False,3,True,3,True,3,True,2,False,2,False,3,True,3,True
ae4eee9024208674fa84ce8f87d4025a3589596b49cfc23422ec70a8e0e0f3db,conv-42,12,other,2,True,2,True,2,True,2,True,2,True,2,True,2,True,2,True
1c3308d6422cf507ebf3f87ea9173d770bb76bc6dfa83bb78458767625015eee,conv-42,13,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
ea53edf2240b88e8643025451bf8b0a91e4673ebee8a947749c64e3bef02e8a1,conv-42,14,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
e752b2d87587dfb68ed870ec668580b7ca0465a265eb75cd05c69326300083e2,conv-42,15,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
3c852f35c591afeec27ccb5a7906bf584426005cc24dd576609e7ba148dc84fe,conv-42,16,other,2,True,2,True,2,True,2,True,2,True,2,True,2,True,2,True
62911317e28bfb6a246149bc470d9820366190e417d5f99e8af994964b0dcee1,conv-42,17,targeted,0,False,1,True,0,False,1,True,0,False,0,False,0,False,1,True
2462636072dd6703ad03370bef3fdee5afe71747034c66438d114c607ce9e1c3,conv-42,18,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
7b8560cc2b221e25f260244375db06c72926e78359473f40b9cf09d69eb15030,conv-42,19,other,2,True,2,True,2,True,2,True,2,True,2,True,2,True,2,True
47b387fb0b897623fad30bb25a69685435cb8b216d3cbbeaf23265ca5bd19964,conv-42,20,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
058c21128650279b721a539cf1ce5970b7e5d7b7ee3fc5a4bb4059659cc10ac5,conv-42,21,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
3e2b00c1068787d149a352fdbd75da29bf102cb1c78e2ab989abc1f93d02d54c,conv-42,22,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
23aa5a9cc2a9e022d953c26f48405defdf132d357997553f484011f7cef60dcd,conv-42,23,breadth,5,True,5,True,5,True,5,True,5,True,5,True,5,True,5,True
8de8ac65359adb78c1d480e238341027a250dc2c52615a95c48bff92378331c5,conv-42,24,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
279cb8014f0fd09e2f49013cf5e31b786a46f9bf7f163fd93b229bae8e3fa55f,conv-42,25,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
23378a83b8d403396793024a4363e3dbe42fae73998824c3794b27aaaa38b39a,conv-42,26,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
fb118ca3cd7adf8790322ef7bcad6f0445fd1b5c71dfc91922e4664488e0f096,conv-42,27,other,2,True,2,True,2,True,2,True,2,True,2,True,2,True,2,True
d174ee73f64accbbde07f7b69ca9b88e873a754f0c1638caab57b6550ae207cf,conv-42,28,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
68db0e898dba0f4eefbafb66d86125fae4c9b83d6e1264b60347dcd965e805c0,conv-42,29,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
7fd147b3cb2deb3677b72ea650c8453b67ff7f6a2e84e36d1d887c7a14608c85,conv-42,30,breadth,3,False,4,True,2,False,3,False,2,False,3,False,2,False,3,False
c49905113defb259264bcc83e74a524fd1e3f6815c4d81d8e3857a537da3120e,conv-42,31,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
d336ecd481507b2632f26e04a91096b67fb0d26d8b4a74ba7fb8cee347a0b078,conv-42,32,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
fbc3c2230fafc70559c8b505c82a51565e376972d8c5d923e85cdf989751c53f,conv-42,33,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
351a45c5455d0b869a0a5002511ee4a99fe6876b4015a46c155bd22d3b0cf361,conv-42,34,other,1,False,2,False,1,False,1,False,1,False,1,False,2,False,2,False
37caa40b6f5651d328ec986771e081a246bb2922e1ba7f34c3d8caeb57049351,conv-42,35,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
64e790cf119943f76e4e7d40557d263730525613f693825a930b4b9b85605ae8,conv-42,36,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
de597f5a520c1f0163d111f45cd6fac702d16f0cbcb50072f3fb03a8aa7fae46,conv-42,37,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
52cc5d919bdffd019b5d2a6e48ea04b3f08657cc2efb2390e547e7588a55e591,conv-42,38,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
730881879250923598d7f1bd2c315875fd1db0fc9e5b551e1805f6bb5f9ec9e0,conv-42,39,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
1e93729add74f35e816e8dddb6000ad8f6b3e8cb6e832734325e43cbf8aaa4b4,conv-42,40,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
ecb6bdcd037c1c2abca380593f7accf9acd56280196add1f5d47ec790c08b58b,conv-42,41,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
8fa3b13d692e80acac81f8e0a73f280687f7a3be4547c9cb2bd9f35cefe87cba,conv-42,42,breadth,2,False,3,True,2,False,2,False,2,False,2,False,2,False,2,False
54e9604bb28c4edd66f145907620d52556398916b2c85ec7d8979289c05dfbbe,conv-42,43,other,2,True,2,True,2,True,2,True,2,True,2,True,2,True,2,True
af2d0a34fee6fd029bdd1c4d786dae84fc1380c357d4c88920be408d147cbcca,conv-42,44,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
56ef6dd634e505a6042446b520c32a554de19f4701fc259b9b7d5c6312ba8024,conv-42,45,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
ba9d8027860573aeaeed0cd07013fbbc925e7e0113182298e78395925e538661,conv-42,46,other,2,True,2,True,2,True,2,True,2,True,2,True,2,True,2,True
c67cf4f99d135e595767179cca1cce876cad4e3bba1d5d594e32e3d2dab8fe8b,conv-42,47,other,2,True,2,True,2,True,2,True,2,True,2,True,2,True,2,True
1c4c72388a8e0930c9170c91f62326f682378a011616663a11d659fd7c47701b,conv-42,48,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
b0e0b32158697ba79d23a6cd8cd336e3eec9bc2e3c8247c9074b3184c5829c28,conv-42,49,other,2,True,2,True,2,True,2,True,2,True,2,True,2,True,2,True
2715207fe1f1624f541d0f192be48380020e8221d1cf9482fdc3a024ff5752f2,conv-42,50,other,2,True,2,True,1,False,2,True,1,False,2,True,1,False,2,True
8b6a009c3d9ea30209f25596bbd9e672294203263aa4fd5a2af2db9a93011f6c,conv-42,51,other,2,True,2,True,2,True,2,True,2,True,2,True,2,True,2,True
e2df68b5446ea69031bb053a1f2c174b1e9e10e5f1084423004c9bea4e428d98,conv-42,52,other,2,True,2,True,2,True,2,True,2,True,2,True,2,True,2,True
9e1a1be73a7975d28634a082da77a31fde088d055dfba5fd8fe758e5293a9d38,conv-42,53,other,1,False,2,True,1,False,2,True,1,False,2,True,1,False,2,True
45709546bc0ba26d967ccdecc38613b87a3c20fea7bd6c60906e48290538757f,conv-42,54,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
0bb8c16ab83966cc27014522c7251afedc317faedcf4da9e398fc46dfd73d488,conv-42,55,breadth,2,False,3,False,2,False,4,False,2,False,3,False,2,False,4,False
35f9d906e9b7e3290f7e5a301e589ad0a892b1c43c019b43f3894b7dfa0567ec,conv-42,56,other,2,True,2,True,2,True,2,True,2,True,2,True,2,True,2,True
b53ce915bdb62ca49733c1861052ee7f3fd06b0cac8c1f78ef05d1e78fcb644c,conv-42,57,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
1784f1ad203a31c7d8b86711f6c6c426d045716ecff16643f845906eb6a2b6cc,conv-42,59,other,2,True,2,True,2,True,2,True,1,False,2,True,2,True,2,True
806aa7d67b74698fa1e67fefe095d818b9f3cb4eee56b0954e12087bd4d1b7ed,conv-42,60,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
ac84559bcd514c32229a01e9db5ed502f5bd727ce0c57cb8c72c7acd30b811cb,conv-42,61,other,2,False,3,True,1,False,2,False,1,False,2,False,1,False,2,False
c49b9e4e8dcd7d9a9f6b912bf9a45edc1102b5d09c94ad3defdfa49a51653967,conv-42,62,other,1,False,2,True,1,False,2,True,1,False,1,False,1,False,2,True
3b2c3eec1968b36ec524b6d1be37562a129d0200adf4c641d4fdcd36dd426fc7,conv-42,63,breadth,4,False,5,True,4,False,5,True,3,False,4,False,4,False,5,True
ce5a083637ca2ce6ba0ce336660ef0dc05ab3311d306011f551f7c4d75774a57,conv-42,64,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
c7f924aebc7207c19dff83b944f915c93a81d5a5787250b68e70b28a6177e844,conv-42,65,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
021530dae37f1fcd345b0f69e199cfb5ef26fde9061601ffa56d4b6462c03351,conv-42,66,breadth,0,False,0,False,0,False,1,False,1,False,1,False,0,False,1,False
d393f309ff9c9c61792ecec0b7d2ff542614a524721a13da5c9c7fef8afd9c82,conv-42,67,breadth,2,False,2,False,1,False,3,True,1,False,3,True,1,False,3,True
632151c796951d2a62fbedff26ffd94bd9546244a8497d01994231b111ee263f,conv-42,68,breadth,1,False,2,False,1,False,3,False,1,False,2,False,1,False,3,False
a10194172b5d9f05c2381719e449e51c78b422f331a2dc1c567d7a79f37233d5,conv-42,69,other,1,False,1,False,1,False,1,False,1,False,1,False,1,False,1,False
50370f80902f3cea6eddecd12a888e688e9f96e803a16709e89d946ce314cb01,conv-42,70,other,2,False,3,True,2,False,2,False,2,False,2,False,2,False,2,False
642285dd7808bba6528b84bb31636f5664d655f26386ec7ef2c1ec714115f734,conv-42,71,other,2,True,2,True,2,True,2,True,2,True,2,True,2,True,2,True
05ac76f5e94013bf1696ddc28ae760e0352a5c2982f87e0d1eb73c92f7c9bb53,conv-42,72,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
3e974cac1d4830a82127c69504050609003cd5cd319202da4e48e1ae37fb7efd,conv-42,73,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
8196d9a50d8d2edeeb2934babfac6d1d92a399d5f581d996449942b57c6b19f5,conv-42,74,breadth,2,False,3,False,1,False,2,False,1,False,2,False,1,False,2,False
195cfa723f63a3c2c8be971c057ed1b2ee706b9183aad19e1c4b3cc442496d32,conv-42,75,other,3,False,4,True,2,False,4,True,2,False,3,False,2,False,4,True
f7bea5cf0138b778f6df3c9bd4a9ca109fdb22adfb55cd72b8d2efbaca5c1f84,conv-42,76,other,2,True,2,True,2,True,2,True,2,True,2,True,2,True,2,True
b469ca4c2ec1adc42a8f2d3962cfdb374bc3574d2d64572a3ecdab5f37661fef,conv-42,77,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
a41adcff1f3869760da18c4161fb06ce0ef820aab2706c20004ecf9fd3016d82,conv-42,78,breadth,9,True,9,True,9,True,9,True,9,True,9,True,9,True,9,True
c0be5dc5bb6a516c1deed9f06c5c9cac280f332ce134f31733e55c3dbd4bb891,conv-42,79,breadth,3,False,3,False,3,False,4,True,3,False,3,False,3,False,4,True
440de6a51273a11240f18b288c4c37ec9227a46197abb84f3660f78eabf8c0d8,conv-42,80,breadth,7,True,7,True,7,True,7,True,6,False,7,True,7,True,7,True
e8d5aa16ecb8323e9e87ee9d1e05ff19890b5c80fd9d011ac3cb7bb7eb167d4b,conv-42,81,breadth,6,False,7,False,7,False,7,False,6,False,6,False,7,False,7,False
10e2a14d5ba7ec84d1a88b21897a015f3df7af04f811ade630ebb4b5b1cad17d,conv-42,82,other,1,False,1,False,1,False,2,True,1,False,1,False,1,False,2,True
953e6f03e72f7983c8c6fffcea9b4a247694f0c81f9525a7797e1d427ebd2bc9,conv-42,83,breadth,3,True,3,True,2,False,3,True,2,False,3,True,2,False,3,True
62073229c03f67ec206128dddfff6c3e9a733a9af543c4d6e68cce576e41a063,conv-42,84,other,1,False,2,True,2,True,2,True,1,False,2,True,2,True,2,True
dcf003086f310b982a492c8fbcb4c863a9e442e4499aaec84f1a68bc579cbfdd,conv-42,85,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
3fe9fe73a2c84757f08e8194a36ba074e353962b4a58c3d280bef56cc4a61327,conv-42,86,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
fc39bd31a145fc95bd88e759331e054c430434359bc870b590201bdad1987653,conv-42,87,targeted,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False
1e989154811fb99819e2e13e2df4e0fadb11c5856fe60f9984b06e1b44d11f00,conv-42,89,other,2,True,2,True,2,True,2,True,2,True,2,True,2,True,2,True
a32826014d81d1c187660c43433565eeaa74d9ab2793fb27a736c44b30a3050e,conv-42,90,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
8d65e60f881387322dd26db1fb9262b408649c6bec70f6d39d4bd572c3d0d768,conv-42,91,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
8d6ac8b55d5e0454c70627450fc34b91086e090a98e6d62d1635f7f646c34161,conv-42,92,targeted,0,False,1,True,0,False,1,True,0,False,0,False,0,False,1,True
2093c9aa76d6ac319e9d56a97c52e2ee64ecce996626f3e6754a131ad226e8e9,conv-42,93,other,2,True,2,True,2,True,2,True,2,True,2,True,2,True,2,True
8832212f6fa8c327c297d50f380df09b24548076ca57c151468113867ee5ab88,conv-42,94,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
cb7715e53ea093ad22321befca2052267a9748b8bcf6e853043deea41e974741,conv-42,95,other,2,True,2,True,2,True,2,True,2,True,2,True,2,True,2,True
c45231a551790010b1d752977c4d922da96ae1ea55086a07f8b645855e4f2e1f,conv-42,96,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
4e91f5738d80a26d3351df6d5a280e9036686a86dd89514b17c13abfa5442eff,conv-42,97,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
300b1be42895da46ca1a94a4f988a69f1ed278fab5e27e452a256c39d452d648,conv-42,98,targeted,1,True,1,True,0,False,1,True,1,True,1,True,0,False,1,True
62fdd8f715348602c02d07a0f9d46c81ee06f8a2edad57c7537b8137a4dba7f3,conv-42,99,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
005b260e6c1b09927f1090a1e1408f63b1a1b6959848c6f06905b11983b582e2,conv-42,100,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
1be78c5357bc8478553131dcacaf2db0b7743c1a4e176014fe70ee5a6e2954bd,conv-42,101,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
3cdc893d056ef2fc084ae55d5213247db130e6c9eb53ef87bf3ab60052bc7551,conv-42,102,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
b1e9c3b46aa613d90adf0920b8505dd8244fa341b00db9bcd8109ee0b83d0b03,conv-42,103,targeted,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False
569aa83fd6d41fddc2eaa5aa7409d26064f6f9efd6b6ad9a585f325192606984,conv-42,104,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
49768a338dc170d3eadf9933bdef9370c77c3a8b5a8bc26d03300765150c921f,conv-42,105,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
a2cbfde9359c2cfe470fcdd7240f032cc7e52607ce7262f1a145e9ab808a7c4b,conv-42,106,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
731134a81544a28461e7fbc49dc641fe3e638442193f6039af698c4875d36232,conv-42,107,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
6db5d86f40cbc7eacdea542613eb13788c3a5930cd8a21bc637d15dfd9b7deef,conv-42,108,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
939224e8caf9cb80a4e1e156e4090be49a1cc178a0b5fc23b888ff1d18af3b2c,conv-42,109,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
35dbb5009164d93914dc4c38fa43a615c1e2e401855557304bd2338ff1831e5d,conv-42,110,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
b665320592f6b8edf367a00e9329ce8949b200945dc877eabbb3ea2fecb1ba8a,conv-42,111,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
787a650850ad11d0b7679c70ae4ece819af20fc9b28a261e6d601b1771fa9fd1,conv-42,112,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
83557c3e42be318af148d99f695f52e6498587b6491ad4730073457d7d4b067f,conv-42,113,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
d47be9afddf40ea9f3b31ad2b42eb95b9ea5e978ff677fd812f3d7166a69c96b,conv-42,114,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
c45edd6f4fb8c6ad88f9f383a5e5959eb9e49166eba5439c592bafa5be15de4f,conv-42,115,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
2f0d57891f0c523dd0e19373dce9e8a71d8d88b56cde86c1b6a16d33a6f86294,conv-42,116,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
12629630156092532fdd9e635530cec629cf77399827146dea05c63cae8de942,conv-42,117,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
3f6a0258d4eb8836ac3116ce10acbf84162d9105f9181bd9c506e7f53850bd21,conv-42,118,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
7aac0cea7cda2ac63703eb2181a286e5b0bded4e73537dc05079adcd132ca103,conv-42,119,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
1b5219e81c24fed132d12bf5400516b8c2ddbe1468e921b95a700849824cd61d,conv-42,120,targeted,1,True,1,True,0,False,1,True,0,False,1,True,0,False,1,True
2555c4e207e847988d3812b298294c4636ac9f2d707cbc647a184b680185e2fd,conv-42,121,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
cf63c68ccb35c7f161d465191c78a76284786967af8b5373b64135b1edc0461f,conv-42,122,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
f50d9902ea1b4dd608641996ed5d7856ae11206ad9f551c20183b659bddd5c3e,conv-42,123,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
72cf92f41023d88c3c51546af69a3e9f8ca7fbaea88b9b428d26ff48c23c73d2,conv-42,124,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
7fe71f93f8e140a34c7be0bcc8b1b33415fab524ce8cc49e30317ad01bea7b89,conv-42,125,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
574902a44ee9bda4219ef0c2bce8b6fb05c8e24735384ba92d8ce693e13878d2,conv-42,126,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
fc0628016808e2e3890843a105b902ff8ee789f2f8c76f59a7265aa5be952aba,conv-42,127,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
